fnr_boot_lo,fnr_boot_hi,n_test_clusters,lam,lam_index,feasible,controlled_risk,region_fnr,marked_area_fraction,fp_components_per_image,fp_lam_index,n_test_images,n_test_components,n_missed_components,region_fnr_component_avg,monitor_ks,monitor_flag,fnr_stratum0,fnr_stratum1,fnr_stratum2,weight_ess,weight_p_test,realized_pixel_fnr,seed,class_name,alpha,rho,method,model,scheme,n_cal_images
,,,0.757,757,True,,0.6201995226995227,0.002585088834166527,,-1,120,,,,,False,,,,,,0.6375076484979428,1,rider,0.05,0.1,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.757,757,True,,0.5186006273668612,0.0073065683245658875,,-1,154,,,,,False,,,,,,0.4737018527117301,1,bicycle,0.05,0.1,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.757,757,True,,0.5946812535070215,0.015184060670435429,,-1,204,,,,,False,,,,,,0.44273081847009343,1,person,0.05,0.5,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.757,757,True,,0.6892678848928849,0.002585088834166527,,-1,120,,,,,False,,,,,,0.6375076484979428,1,rider,0.05,0.5,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.757,757,True,,0.6000031353927459,0.0073065683245658875,,-1,154,,,,,False,,,,,,0.4737018527117301,1,bicycle,0.05,0.5,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.329,329,True,,0.7030152303780361,0.009517652913928032,,-1,204,,,,,False,,,,,,0.656199799503757,1,person,0.1,0.1,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.329,329,True,,0.7649821706071707,0.0011120147537440062,,-1,120,,,,,False,,,,,,0.8156522110534551,1,rider,0.1,0.1,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.329,329,True,,0.6865380470899951,0.0045403786934912205,,-1,154,,,,,False,,,,,,0.6625111898872083,1,bicycle,0.1,0.1,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.329,329,True,,0.8024688951789738,0.009517652913928032,,-1,204,,,,,False,,,,,,0.656199799503757,1,person,0.1,0.5,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.329,329,True,,0.8627335858585858,0.0011120147537440062,,-1,120,,,,,False,,,,,,0.8156522110534551,1,rider,0.1,0.5,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.329,329,True,,0.7758799641916526,0.0045403786934912205,,-1,154,,,,,False,,,,,,0.6625111898872083,1,bicycle,0.1,0.5,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.038,38,True,,0.8904710166786747,0.0046524908393621445,,-1,204,,,,,False,,,,,,0.8693515904430686,1,person,0.2,0.1,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.038,38,True,,0.8888320707070707,0.00040648080175742507,,-1,120,,,,,False,,,,,,0.9406959040893315,1,rider,0.2,0.1,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.038,38,True,,0.8778233310700843,0.0019876747392117977,,-1,154,,,,,False,,,,,,0.8905563779562754,1,bicycle,0.2,0.1,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.038,38,True,,0.9508794019254319,0.0046524908393621445,,-1,204,,,,,False,,,,,,0.8693515904430686,1,person,0.2,0.5,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.038,38,True,,0.9742424242424242,0.00040648080175742507,,-1,120,,,,,False,,,,,,0.9406959040893315,1,rider,0.2,0.5,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.038,38,True,,0.9571951857666143,0.0019876747392117977,,-1,154,,,,,False,,,,,,0.8905563779562754,1,bicycle,0.2,0.5,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.999,999,True,,0.04590145986624315,0.05465685576200485,,-1,204,,,,,False,,,,,,0.0629129995044899,1,person,0.05,0.1,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,198
,,,0.999,999,True,,0.065619532280394,0.05465685576200485,,-1,204,,,,,False,,,,,,0.0629129995044899,1,person,0.05,0.5,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,198
,,,0.995,995,True,,0.11058691738258301,0.03866644948720932,,-1,204,,,,,False,,,,,,0.12940730361791286,1,person,0.1,0.1,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,198
,,,0.995,995,True,,0.17284969974985454,0.03866644948720932,,-1,204,,,,,False,,,,,,0.12940730361791286,1,person,0.1,0.5,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,198
,,,0.973,973,True,,0.24018342957997998,0.026589304208755493,,-1,204,,,,,False,,,,,,0.23585325145212344,1,person,0.2,0.1,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,198
,,,0.973,973,True,,0.31521811722135734,0.026589304208755493,,-1,204,,,,,False,,,,,,0.23585325145212344,1,person,0.2,0.5,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,198
,,,1.0,1000,True,,0.0,1.0,,-1,120,,,,,False,,,,,,0.0,1,rider,0.05,0.1,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,133
,,,1.0,1000,True,,0.0,1.0,,-1,120,,,,,False,,,,,,0.0,1,rider,0.05,0.5,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,133
,,,1.0,1000,True,,0.0,1.0,,-1,120,,,,,False,,,,,,0.0,1,rider,0.1,0.1,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,133
,,,1.0,1000,True,,0.0,1.0,,-1,120,,,,,False,,,,,,0.0,1,rider,0.1,0.5,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,133
,,,0.998,998,True,,0.16702838827838828,0.0137722073122859,,-1,120,,,,,False,,,,,,0.2162782071582817,1,rider,0.2,0.1,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,133
,,,0.998,998,True,,0.24115897990897991,0.0137722073122859,,-1,120,,,,,False,,,,,,0.2162782071582817,1,rider,0.2,0.5,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,133
,,,1.0,1000,True,,0.0,1.0,,-1,154,,,,,False,,,,,,0.0,1,bicycle,0.05,0.1,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,191
,,,1.0,1000,True,,0.0,1.0,,-1,154,,,,,False,,,,,,0.0,1,bicycle,0.05,0.5,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,191
,,,0.998,998,True,,0.1059770496458808,0.02405952289700508,,-1,154,,,,,False,,,,,,0.11310436966483463,1,bicycle,0.1,0.1,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,191
,,,0.998,998,True,,0.1612670338319689,0.02405952289700508,,-1,154,,,,,False,,,,,,0.11310436966483463,1,bicycle,0.1,0.5,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,191
,,,0.988,988,True,,0.22110488717631577,0.015476728789508343,,-1,154,,,,,False,,,,,,0.210612890155284,1,bicycle,0.2,0.1,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,191
,,,0.988,988,True,,0.276011001985028,0.015476728789508343,,-1,154,,,,,False,,,,,,0.210612890155284,1,bicycle,0.2,0.5,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,191
,,,0.999,999,True,0.0353219197208967,0.035321919720896704,0.05858704447746277,15.54,999,207,1445.0,43.0,0.02975778546712803,0.10799999999999998,False,0.04987531172069826,0.006036217303822937,0.0,,,0.055997286331883445,2,person,0.05,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,195
,,,0.999,999,True,0.0353219197208967,0.035321919720896704,0.05858704447746277,15.54,999,207,1445.0,43.0,0.02975778546712803,0.10799999999999998,False,0.04987531172069826,0.006036217303822937,0.0,,,0.055997286331883445,2,person,0.05,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,195
,,,0.993,993,True,0.11151539881292652,0.1115153988129265,0.03955545648932457,9.452,993,207,1445.0,107.0,0.07404844290657439,0.09199999999999997,False,0.11970074812967581,0.022132796780684104,0.0,,,0.1293653982732432,2,person,0.1,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,195
,,,0.996,996,True,0.09293983410209612,0.09293983410209611,0.04431301727890968,11.284,996,207,1445.0,83.0,0.057439446366782006,0.09199999999999997,False,0.09600997506234414,0.012072434607645875,0.0,,,0.10792402575579102,2,person,0.1,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,195
,,,0.977,977,True,0.18988071252208794,0.18988071252208794,0.031057246029376984,6.092,977,207,1445.0,205.0,0.14186851211072665,0.09599999999999997,False,0.22693266832917705,0.04627766599597585,0.0,,,0.19964293524499957,2,person,0.2,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,195
,,,0.982,982,True,0.17120248861155368,0.17120248861155368,0.03267158567905426,6.612,982,207,1445.0,175.0,0.12110726643598616,0.09599999999999997,False,0.19201995012468828,0.04225352112676056,0.0,,,0.18420240702557597,2,person,0.2,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,195
,,,1.0,1000,True,0.0,0.0,1.0,0.172,1000,207,1445.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,2,person,0.05,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,195
,,,0.999,999,True,0.0598188979618363,0.0598188979618363,0.05858704447746277,15.54,999,207,1445.0,61.0,0.04221453287197232,0.10799999999999998,False,0.06608478802992519,0.01609657947686117,0.0,,,0.055997286331883445,2,person,0.05,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,195
,,,0.997,997,True,0.1278498292777918,0.1278498292777918,0.04697798192501068,11.916,997,207,1445.0,112.0,0.07750865051903114,0.09599999999999997,False,0.11845386533665836,0.03420523138832998,0.0,,,0.09667736751031313,2,person,0.1,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,195
,,,0.996,996,True,0.1392193239806198,0.1392193239806198,0.04431301727890968,11.284,996,207,1445.0,126.0,0.08719723183391004,0.09199999999999997,False,0.13341645885286782,0.03822937625754527,0.0,,,0.10792402575579102,2,person,0.1,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,195
,,,0.991,991,True,0.18368517277298183,0.18368517277298183,0.03760407492518425,8.844,991,207,1445.0,188.0,0.1301038062283737,0.09199999999999997,False,0.19326683291770574,0.06639839034205232,0.0,,,0.14166318159302263,2,person,0.2,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,195
,,,0.982,982,True,0.24805320688384058,0.2480532068838406,0.03267158567905426,6.612,982,207,1445.0,271.0,0.1875432525951557,0.09599999999999997,False,0.2817955112219451,0.09054325955734406,0.0,,,0.18420240702557597,2,person,0.2,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,195
,,,1.0,1000,True,0.0,0.0,1.0,0.492,1000,127,387.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,2,rider,0.05,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,126
,,,1.0,1000,True,0.0,0.0,1.0,0.492,1000,127,387.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,2,rider,0.05,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,126
,,,1.0,1000,True,0.0,0.0,1.0,0.492,1000,127,387.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,2,rider,0.1,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,126
,,,1.0,1000,True,0.0,0.0,1.0,0.492,1000,127,387.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,2,rider,0.1,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,126
,,,0.998,998,True,0.13420005191658735,0.13420005191658735,0.014583826065063477,5.788,998,127,387.0,55.0,0.1421188630490956,0.07600000000000001,False,0.21875,0.045112781954887216,0.0,,,0.16650627266006146,2,rider,0.2,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,126
,,,0.999,999,True,0.10066049436128176,0.10066049436128177,0.01787211373448372,7.272,999,127,387.0,44.0,0.11369509043927649,0.07200000000000001,False,0.17410714285714285,0.03759398496240601,0.0,,,0.12161583674765718,2,rider,0.2,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,126
,,,1.0,1000,True,0.0,0.0,1.0,0.492,1000,127,387.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,2,rider,0.05,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,126
,,,1.0,1000,True,0.0,0.0,1.0,0.492,1000,127,387.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,2,rider,0.05,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,126
,,,1.0,1000,True,0.0,0.0,1.0,0.492,1000,127,387.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,2,rider,0.1,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,126
,,,1.0,1000,True,0.0,0.0,1.0,0.492,1000,127,387.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,2,rider,0.1,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,126
,,,0.999,999,True,0.13468124176785592,0.13468124176785595,0.01787211373448372,7.272,999,127,387.0,57.0,0.14728682170542637,0.07200000000000001,False,0.21428571428571427,0.06015037593984962,0.03333333333333333,,,0.12161583674765718,2,rider,0.2,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,126
,,,0.999,999,True,0.13468124176785592,0.13468124176785595,0.01787211373448372,7.272,999,127,387.0,57.0,0.14728682170542637,0.07200000000000001,False,0.21428571428571427,0.06015037593984962,0.03333333333333333,,,0.12161583674765718,2,rider,0.2,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,126
,,,1.0,1000,True,0.0,0.0,1.0,0.308,1000,173,873.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,2,bicycle,0.05,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,172
,,,1.0,1000,True,0.0,0.0,1.0,0.308,1000,173,873.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,2,bicycle,0.05,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,172
,,,0.999,999,True,0.05903446264717941,0.05903446264717941,0.030043404549360275,11.356,999,173,873.0,48.0,0.054982817869415807,0.06400000000000006,False,0.09090909090909091,0.01775147928994083,0.0,,,0.07633508900606399,2,bicycle,0.1,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,172
,,,0.999,999,True,0.05903446264717941,0.05903446264717941,0.030043404549360275,11.356,999,173,873.0,48.0,0.054982817869415807,0.06400000000000006,False,0.09090909090909091,0.01775147928994083,0.0,,,0.07633508900606399,2,bicycle,0.1,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,172
,,,0.99,990,True,0.1830948274589893,0.1830948274589893,0.017504828050732613,4.772,990,173,873.0,150.0,0.1718213058419244,0.06,False,0.28354978354978355,0.05621301775147929,0.0,,,0.1827571638923645,2,bicycle,0.2,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,172
,,,0.99,990,True,0.1830948274589893,0.1830948274589893,0.017504828050732613,4.772,990,173,873.0,150.0,0.1718213058419244,0.06,False,0.28354978354978355,0.05621301775147929,0.0,,,0.1827571638923645,2,bicycle,0.2,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,172
,,,1.0,1000,True,0.0,0.0,1.0,0.308,1000,173,873.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,2,bicycle,0.05,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,172
,,,1.0,1000,True,0.0,0.0,1.0,0.308,1000,173,873.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,2,bicycle,0.05,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,172
,,,1.0,1000,True,0.0,0.0,1.0,0.308,1000,173,873.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,2,bicycle,0.1,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,172
,,,0.999,999,True,0.10246588671444162,0.10246588671444162,0.030043404549360275,11.356,999,173,873.0,78.0,0.08934707903780069,0.06400000000000006,False,0.1406926406926407,0.038461538461538464,0.0,,,0.07633508900606399,2,bicycle,0.1,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,172
,,,0.995,995,True,0.17537922899194575,0.17537922899194577,0.020508162677288055,6.664,995,173,873.0,145.0,0.1660939289805269,0.05199999999999999,False,0.2619047619047619,0.07100591715976332,0.0,,,0.13594078474674196,2,bicycle,0.2,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,172
,,,0.99,990,True,0.23779542551218855,0.2377954255121885,0.017504828050732613,4.772,990,173,873.0,195.0,0.22336769759450173,0.06,False,0.3484848484848485,0.10059171597633136,0.0,,,0.1827571638923645,2,bicycle,0.2,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,172
,,,0.751,751,True,,0.47651041905652214,0.017917713150382042,,-1,207,,,,,False,,,,,,0.4104644421986049,2,person,0.05,0.1,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.751,751,True,,0.5800097977263332,0.002598400227725506,,-1,127,,,,,False,,,,,,0.5801737600511986,2,rider,0.05,0.1,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.751,751,True,,0.48857518430792823,0.00802451092749834,,-1,173,,,,,False,,,,,,0.4567862444810811,2,bicycle,0.05,0.1,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.751,751,True,,0.5704054705245609,0.017917713150382042,,-1,207,,,,,False,,,,,,0.4104644421986049,2,person,0.05,0.5,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.751,751,True,,0.6341788788639183,0.002598400227725506,,-1,127,,,,,False,,,,,,0.5801737600511986,2,rider,0.05,0.5,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.751,751,True,,0.5744781371863997,0.00802451092749834,,-1,173,,,,,False,,,,,,0.4567862444810811,2,bicycle,0.05,0.5,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.322,322,True,,0.667221715394043,0.011769824661314487,,-1,207,,,,,False,,,,,,0.6136944578264962,2,person,0.1,0.1,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.322,322,True,,0.7528952893126122,0.0010664196452125907,,-1,127,,,,,False,,,,,,0.8071090293226536,2,rider,0.1,0.1,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.322,322,True,,0.6898990238670619,0.004963535349816084,,-1,173,,,,,False,,,,,,0.6726531011871424,2,bicycle,0.1,0.1,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.322,322,True,,0.7617396702891237,0.011769824661314487,,-1,207,,,,,False,,,,,,0.6136944578264962,2,person,0.1,0.5,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.322,322,True,,0.8532140868755043,0.0010664196452125907,,-1,127,,,,,False,,,,,,0.8071090293226536,2,rider,0.1,0.5,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.322,322,True,,0.783841674023585,0.004963535349816084,,-1,173,,,,,False,,,,,,0.6726531011871424,2,bicycle,0.1,0.5,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.038,38,True,,0.8429939048062843,0.006234722211956978,,-1,207,,,,,False,,,,,,0.8435517212513824,2,person,0.2,0.1,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.038,38,True,,0.8901850336889707,0.00032077025389298797,,-1,127,,,,,False,,,,,,0.9457267480319816,2,rider,0.2,0.1,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.038,38,True,,0.8692110564262894,0.0023602601140737534,,-1,173,,,,,False,,,,,,0.878559432632408,2,bicycle,0.2,0.1,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.038,38,True,,0.9196240878252815,0.006234722211956978,,-1,207,,,,,False,,,,,,0.8435517212513824,2,person,0.2,0.5,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.038,38,True,,0.9795991410164638,0.00032077025389298797,,-1,127,,,,,False,,,,,,0.9457267480319816,2,rider,0.2,0.5,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.038,38,True,,0.9456512875843036,0.0023602601140737534,,-1,173,,,,,False,,,,,,0.878559432632408,2,bicycle,0.2,0.5,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.999,999,True,,0.0353219197208967,0.05858704447746277,,-1,207,,,,,False,,,,,,0.055997286331883445,2,person,0.05,0.1,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,195
,,,0.999,999,True,,0.0598188979618363,0.05858704447746277,,-1,207,,,,,False,,,,,,0.055997286331883445,2,person,0.05,0.5,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,195
,,,0.996,996,True,,0.09293983410209612,0.04431301727890968,,-1,207,,,,,False,,,,,,0.10792402575579102,2,person,0.1,0.1,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,195
,,,0.996,996,True,,0.1392193239806198,0.04431301727890968,,-1,207,,,,,False,,,,,,0.10792402575579102,2,person,0.1,0.5,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,195
,,,0.982,982,True,,0.17120248861155368,0.03267158567905426,,-1,207,,,,,False,,,,,,0.18420240702557597,2,person,0.2,0.1,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,195
,,,0.982,982,True,,0.24805320688384058,0.03267158567905426,,-1,207,,,,,False,,,,,,0.18420240702557597,2,person,0.2,0.5,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,195
,,,1.0,1000,True,,0.0,1.0,,-1,127,,,,,False,,,,,,0.0,2,rider,0.05,0.1,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,126
,,,1.0,1000,True,,0.0,1.0,,-1,127,,,,,False,,,,,,0.0,2,rider,0.05,0.5,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,126
,,,1.0,1000,True,,0.0,1.0,,-1,127,,,,,False,,,,,,0.0,2,rider,0.1,0.1,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,126
,,,1.0,1000,True,,0.0,1.0,,-1,127,,,,,False,,,,,,0.0,2,rider,0.1,0.5,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,126
,,,0.999,999,True,,0.10066049436128176,0.01787211373448372,,-1,127,,,,,False,,,,,,0.12161583674765718,2,rider,0.2,0.1,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,126
,,,0.999,999,True,,0.13468124176785592,0.01787211373448372,,-1,127,,,,,False,,,,,,0.12161583674765718,2,rider,0.2,0.5,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,126
,,,1.0,1000,True,,0.0,1.0,,-1,173,,,,,False,,,,,,0.0,2,bicycle,0.05,0.1,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,171
,,,1.0,1000,True,,0.0,1.0,,-1,173,,,,,False,,,,,,0.0,2,bicycle,0.05,0.5,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,171
,,,0.999,999,True,,0.05903446264717941,0.030043404549360275,,-1,173,,,,,False,,,,,,0.07633508900606399,2,bicycle,0.1,0.1,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,171
