fnr_boot_lo,fnr_boot_hi,n_test_clusters,lam,lam_index,feasible,controlled_risk,region_fnr,marked_area_fraction,fp_components_per_image,n_test_images,n_test_components,monitor_ks,monitor_flag,fnr_stratum0,fnr_stratum1,fnr_stratum2,weight_ess,weight_p_test,seed,class_name,alpha,rho,method,model,scheme,n_cal_images
,,,0.738,738,True,0.22025913954730805,0.3940990024392838,0.01396405790001154,4.24,202,1383,0.040000000000000036,False,0.5913154533844189,0.12337662337662338,0.0,,,6,person,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,200
,,,1.0,1000,True,0.0,0.0,1.0,0.488,128,339,0.0,False,0.0,0.0,0.0,,,6,rider,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,125
,,,0.999,999,True,0.10634501229045962,0.1416037087912088,0.0076188258826732635,0.488,128,339,0.04799999999999993,False,0.1978021978021978,0.06299212598425197,0.0,,,6,rider,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,125
,,,0.963,963,True,0.2627614972552337,0.32007402319902317,0.003301185555756092,2.26,128,339,0.052000000000000046,False,0.44505494505494503,0.1732283464566929,0.0,,,6,rider,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,125
,,,1.0,1000,True,0.0,0.0,1.0,0.488,128,339,0.0,False,0.0,0.0,0.0,,,6,rider,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,125
,,,1.0,1000,True,0.0,0.0,1.0,0.488,128,339,0.0,False,0.0,0.0,0.0,,,6,rider,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,125
,,,0.989,989,True,0.2727005819748797,0.3227640415140415,0.004291906487196684,0.488,128,339,0.039999999999999925,False,0.44505494505494503,0.1889763779527559,0.03333333333333333,,,6,rider,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,125
,,,0.999,999,True,0.04042242419744731,0.06768217515350818,0.020788906142115593,0.272,182,899,0.08400000000000007,False,0.09465020576131687,0.01775147928994083,0.0,,,6,bicycle,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,163
,,,0.988,988,True,0.07462555864833277,0.14227289008703248,0.012582233175635338,0.272,182,899,0.09600000000000003,False,0.22839506172839505,0.038461538461538464,0.0,,,6,bicycle,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,163
,,,0.554,554,True,0.2025639706378849,0.3616565178589153,0.006882093381136656,1.152,182,899,0.10399999999999998,False,0.6275720164609053,0.09763313609467456,0.0,,,6,bicycle,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,163
,,,1.0,1000,True,0.0,0.0,1.0,0.272,182,899,0.0,False,0.0,0.0,0.0,,,6,bicycle,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,163
,,,0.997,997,True,0.07824818613988277,0.13789649459740239,0.016354026272892952,0.272,182,899,0.06799999999999995,False,0.21193415637860083,0.038461538461538464,0.0,,,6,bicycle,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,163
,,,0.887,887,True,0.18227573491668153,0.3119487514427932,0.00890318676829338,2.46,182,899,0.10799999999999998,False,0.5061728395061729,0.09467455621301775,0.0,,,6,bicycle,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,163
,,,0.994,994,True,0.04346254273089085,0.08488315742267576,0.026958880946040154,0.168,208,1425,0.055999999999999994,False,0.11402359108781127,0.007677543186180422,0.0,,,7,person,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,194
,,,0.96,960,True,0.08235106298251924,0.15498700588896913,0.019940504804253578,9.612,208,1425,0.040000000000000036,False,0.2306684141546527,0.030710172744721688,0.0,,,7,person,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,194
,,,0.53,530,True,0.18122527925607393,0.35590947655148203,0.013365383259952068,2.34,208,1425,0.05999999999999994,False,0.5753604193971167,0.08829174664107485,0.0,,,7,person,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,194
,,,0.999,999,True,0.05342719726941317,0.07787305258805169,0.03705482557415962,0.168,208,1425,0.044,False,0.08519003931847968,0.015355086372360844,0.0,,,7,person,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,194
,,,0.991,991,True,0.08995193137109354,0.14802669153117176,0.02519224025309086,0.168,208,1425,0.052000000000000005,False,0.19003931847968544,0.03838771593090211,0.0,,,7,person,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,194
,,,0.841,841,True,0.1819553669890618,0.3294898176164177,0.016279082745313644,5.056,208,1425,0.051999999999999935,False,0.4875491480996068,0.09788867562380038,0.0,,,7,person,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,194
,,,1.0,1000,True,0.0,0.0,1.0,0.476,131,377,0.0,False,0.0,0.0,0.0,,,7,rider,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,122
,,,0.999,999,True,0.10628677490383973,0.14387126868042896,0.008326013572514057,0.476,131,377,0.06,False,0.19111111111111112,0.040983606557377046,0.0,,,7,rider,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,122
,,,0.986,986,True,0.21039444431116833,0.27032039207611724,0.00464682187885046,2.416,131,377,0.04399999999999993,False,0.3688888888888889,0.11475409836065574,0.0,,,7,rider,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,122
,,,1.0,1000,True,0.0,0.0,1.0,0.476,131,377,0.0,False,0.0,0.0,0.0,,,7,rider,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,122
,,,1.0,1000,True,0.0,0.0,1.0,0.476,131,377,0.0,False,0.0,0.0,0.0,,,7,rider,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,122
,,,0.996,996,True,0.20454107906584823,0.2444207192298795,0.0060368310660123825,0.476,131,377,0.04800000000000004,False,0.3244444444444444,0.11475409836065574,0.03333333333333333,,,7,rider,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,122
,,,1.0,1000,True,0.0,0.0,1.0,0.328,168,867,0.0,False,0.0,0.0,0.0,,,7,bicycle,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,177
,,,0.9510000000000001,951,True,0.1493611785255235,0.2288873989766847,0.011015788652002811,3.648,168,867,0.04799999999999999,False,0.31057268722466963,0.04281345565749235,0.0,,,7,bicycle,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,177
,,,0.52,520,True,0.2122879608347505,0.369518956572528,0.007618047762662172,0.908,168,867,0.052000000000000046,False,0.5991189427312775,0.10091743119266056,0.0,,,7,bicycle,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,177
,,,1.0,1000,True,0.0,0.0,1.0,0.328,168,867,0.0,False,0.0,0.0,0.0,,,7,bicycle,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,177
,,,0.986,986,True,0.14291128350741608,0.21645589859875572,0.013177207671105862,5.696,168,867,0.04799999999999999,False,0.28854625550660795,0.06116207951070336,0.0,,,7,bicycle,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,177
,,,0.841,841,True,0.2068076053715601,0.33897078450649876,0.009342433884739876,1.908,168,867,0.043999999999999984,False,0.5066079295154186,0.11009174311926606,0.0,,,7,bicycle,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,177
,,,0.994,994,True,0.04061366164249462,0.07444411258844248,0.02668048068881035,0.224,194,1334,0.092,False,0.11263736263736264,0.013452914798206279,0.0,,,8,person,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,208
,,,0.9410000000000001,941,True,0.10426275979804052,0.1845150998463612,0.018680788576602936,9.616,194,1334,0.10800000000000001,False,0.2815934065934066,0.03587443946188341,0.0,,,8,person,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,208
,,,0.425,425,True,0.22603760792298022,0.39963582369486267,0.012542659416794777,1.96,194,1334,0.09999999999999998,False,0.6318681318681318,0.10762331838565023,0.00625,,,8,person,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,208
,,,1.0,1000,True,0.0,0.0,1.0,0.224,194,1334,0.0,False,0.0,0.0,0.0,,,8,person,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,208
,,,0.991,991,True,0.08483631423789764,0.1375229170521772,0.02494887262582779,0.224,194,1334,0.09999999999999998,False,0.19917582417582416,0.03811659192825112,0.0,,,8,person,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,208
,,,0.748,748,True,0.2154629563589704,0.3724036783245314,0.014979684725403786,3.788,194,1334,0.1,False,0.570054945054945,0.12556053811659193,0.00625,,,8,person,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,208
,,,1.0,1000,True,0.0,0.0,1.0,0.544,114,323,0.0,False,0.0,0.0,0.0,,,8,rider,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,139
,,,0.999,999,True,0.10209952142856121,0.14397692950324528,0.00760615523904562,0.544,114,323,0.124,False,0.21348314606741572,0.04310344827586207,0.0,,,8,rider,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,139
,,,0.992,992,True,0.1913026413519713,0.24563974037658248,0.004682998638600111,0.544,114,323,0.124,False,0.3707865168539326,0.10344827586206896,0.0,,,8,rider,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,139
,,,1.0,1000,True,0.0,0.0,1.0,0.544,114,323,0.0,False,0.0,0.0,0.0,,,8,rider,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,139
,,,1.0,1000,True,0.0,0.0,1.0,0.544,114,323,0.0,False,0.0,0.0,0.0,,,8,rider,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,139
,,,0.997,997,True,0.18092775316860005,0.21634374397532294,0.0058175199665129185,0.544,114,323,0.14,False,0.3146067415730337,0.1206896551724138,0.034482758620689655,,,8,rider,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,139
,,,1.0,1000,True,0.0,0.0,1.0,0.356,161,746,0.0,False,0.0,0.0,0.0,,,8,bicycle,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,184
,,,0.986,986,True,0.07886945782542773,0.13534009124071233,0.01165047474205494,5.352,161,746,0.10400000000000009,False,0.21243523316062177,0.025362318840579712,0.0,,,8,bicycle,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,184
,,,0.546,546,True,0.20482926521130548,0.3468753641113889,0.0065633924677968025,0.988,161,746,0.12000000000000005,False,0.6088082901554405,0.07608695652173914,0.0,,,8,bicycle,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,184
,,,1.0,1000,True,0.0,0.0,1.0,0.356,161,746,0.0,False,0.0,0.0,0.0,,,8,bicycle,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,184
,,,0.997,997,True,0.07591906039516466,0.12422898012960124,0.015483572147786617,0.356,161,746,0.08800000000000008,False,0.19430051813471502,0.025362318840579712,0.0,,,8,bicycle,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,184
,,,0.79,790,True,0.2231605817856315,0.3586938596255367,0.007701257709413767,1.576,161,746,0.12,False,0.5803108808290155,0.10507246376811594,0.0,,,8,bicycle,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,184
,,,0.994,994,True,0.046235159900118075,0.08602279034097216,0.025006365031003952,0.208,198,1212,0.08399999999999996,False,0.1336405529953917,0.009324009324009324,0.0,,,9,person,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,204
,,,0.9480000000000001,948,True,0.09979760831806019,0.1847645927882113,0.017472563311457634,9.88,198,1212,0.08400000000000007,False,0.2887864823348694,0.03496503496503497,0.0,,,9,person,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,204
,,,0.449,449,True,0.20764813534107,0.36873785187436403,0.011501443572342396,2.156,198,1212,0.09599999999999997,False,0.6251920122887865,0.08857808857808858,0.007575757575757576,,,9,person,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,204
,,,1.0,1000,True,0.0,0.0,1.0,0.208,198,1212,0.0,False,0.0,0.0,0.0,,,9,person,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,204
,,,0.99,990,True,0.09448866160155481,0.15821437906628041,0.022854356095194817,0.208,198,1212,0.07999999999999996,False,0.22887864823348694,0.03496503496503497,0.0,,,9,person,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,204
,,,0.753,753,True,0.21206205808618445,0.3662450261551568,0.013657999224960804,3.88,198,1212,0.09600000000000009,False,0.5837173579109063,0.12121212121212122,0.007575757575757576,,,9,person,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,204
,,,1.0,1000,True,0.0,0.0,1.0,0.5,125,317,0.0,False,0.0,0.0,0.0,,,9,rider,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,128
,,,1.0,1000,True,0.0,0.0,1.0,0.5,125,317,0.0,False,0.0,0.0,0.0,,,9,rider,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,128
,,,0.992,992,True,0.19126006827409256,0.24501298701298702,0.004860757850110531,0.5,125,317,0.06400000000000006,False,0.3795180722891566,0.048,0.0,,,9,rider,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,128
,,,1.0,1000,True,0.0,0.0,1.0,0.5,125,317,0.0,False,0.0,0.0,0.0,,,9,rider,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,128
,,,1.0,1000,True,0.0,0.0,1.0,0.5,125,317,0.0,False,0.0,0.0,0.0,,,9,rider,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,128
,,,0.997,997,True,0.17773122921862777,0.22234632034632038,0.006019289139658213,0.5,125,317,0.06399999999999995,False,0.3493975903614458,0.048,0.0,,,9,rider,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,128
,,,1.0,1000,True,0.0,0.0,1.0,0.324,169,819,0.0,False,0.0,0.0,0.0,,,9,bicycle,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,176
,,,0.967,967,True,0.13506666935322736,0.2107084422880667,0.009836162440478802,5.836,169,819,0.07200000000000006,False,0.2813953488372093,0.03951367781155015,0.0,,,9,bicycle,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,176
,,,0.47600000000000003,476,True,0.21418010186099262,0.3755865864690151,0.005790540482848883,0.812,169,819,0.07200000000000006,False,0.6465116279069767,0.08206686930091185,0.0,,,9,bicycle,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,176
,,,1.0,1000,True,0.0,0.0,1.0,0.324,169,819,0.0,False,0.0,0.0,0.0,,,9,bicycle,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,176
,,,0.993,993,True,0.10971384064384897,0.1739913789437844,0.01294178981333971,0.324,169,819,0.07600000000000007,False,0.24651162790697675,0.0425531914893617,0.0,,,9,bicycle,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,176
,,,0.787,787,True,0.22647101678790765,0.37733250084677916,0.007200584281235933,1.672,169,819,0.06800000000000006,False,0.5976744186046512,0.1094224924012158,0.0,,,9,bicycle,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,176
,,,0.993,993,True,0.05738406160736386,0.09234369620234414,0.025542132556438446,0.196,201,1376,0.04799999999999999,False,0.11717709720372836,0.02053388090349076,0.0,,,10,person,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,201
,,,0.914,914,True,0.12442537491056392,0.21521434548066096,0.01737467758357525,7.956,201,1376,0.05200000000000002,False,0.30492676431424764,0.059548254620123205,0.0,,,10,person,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,201
,,,0.35000000000000003,350,True,0.2561592057075088,0.44752516658478336,0.011995184235274792,1.592,201,1376,0.088,False,0.6857523302263648,0.13552361396303902,0.0,,,10,person,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,201
,,,0.999,999,True,0.05290612106197491,0.06887570390350607,0.036179643124341965,0.196,201,1376,0.05600000000000005,False,0.07723035952063914,0.022587268993839837,0.0,,,10,person,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,201
,,,0.983,983,True,0.1218495231885435,0.1872137753166048,0.0221133753657341,12.916,201,1376,0.05200000000000002,False,0.24633821571238348,0.059548254620123205,0.0,,,10,person,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,201
,,,0.678,678,True,0.2524266606549821,0.4220394612666612,0.014182411134243011,3.228,201,1376,0.05600000000000005,False,0.625832223701731,0.17248459958932238,0.007246376811594203,,,10,person,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,201
,,,1.0,1000,True,0.0,0.0,1.0,0.5,125,362,0.0,False,0.0,0.0,0.0,,,10,rider,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,128
,,,0.999,999,True,0.11098851245179385,0.14420566100566104,0.008357195183634758,0.5,125,362,0.05600000000000005,False,0.21212121212121213,0.03787878787878788,0.0,,,10,rider,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,128
,,,0.992,992,True,0.19193905087155072,0.23998881118881119,0.0051232511177659035,0.5,125,362,0.04400000000000001,False,0.3434343434343434,0.07575757575757576,0.0,,,10,rider,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,128
,,,1.0,1000,True,0.0,0.0,1.0,0.5,125,362,0.0,False,0.0,0.0,0.0,,,10,rider,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,128
,,,1.0,1000,True,0.0,0.0,1.0,0.5,125,362,0.0,False,0.0,0.0,0.0,,,10,rider,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,128
,,,0.997,997,True,0.179540312267431,0.21927086247086244,0.006387201137840748,0.5,125,362,0.056,False,0.3181818181818182,0.08333333333333333,0.03125,,,10,rider,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,128
,,,0.999,999,True,0.04533496209983685,0.07117132528717894,0.021023280918598175,0.344,164,853,0.07999999999999999,False,0.09433962264150944,0.011363636363636364,0.0,,,10,bicycle,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,181
,,,0.99,990,True,0.06642692814062573,0.11963134257341575,0.013420638628304005,0.344,164,853,0.055999999999999994,False,0.18867924528301888,0.022727272727272728,0.0,,,10,bicycle,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,181
,,,0.753,753,True,0.15185134564349317,0.2747066768318562,0.008212354965507984,1.508,164,853,0.05199999999999999,False,0.4716981132075472,0.056818181818181816,0.0,,,10,bicycle,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,181
,,,1.0,1000,True,0.0,0.0,1.0,0.344,164,853,0.0,False,0.0,0.0,0.0,,,10,bicycle,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,181
,,,0.998,998,True,0.05700858935096092,0.10378531529446165,0.01816542260348797,0.344,164,853,0.06,False,0.16745283018867924,0.019886363636363636,0.0,,,10,bicycle,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,181
,,,0.927,927,True,0.1492760035421653,0.2564653215029829,0.009963445365428925,3.132,164,853,0.051999999999999935,False,0.4080188679245283,0.0625,0.0,,,10,bicycle,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,181
,,,0.996,996,True,0.02450369894470042,0.05968093331570065,0.029930267482995987,0.196,201,1415,0.052000000000000046,False,0.09029649595687332,0.013333333333333334,0.0,,,11,person,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,201
,,,0.9390000000000001,939,True,0.10915207217838913,0.20368976361505972,0.0194830521941185,9.992,201,1415,0.06400000000000006,False,0.284366576819407,0.0380952380952381,0.0,,,11,person,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,201
,,,0.47800000000000004,478,True,0.19487770650431546,0.36221811211240995,0.013627352192997932,2.36,201,1415,0.05599999999999994,False,0.5835579514824798,0.10285714285714286,0.006756756756756757,,,11,person,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,201
,,,1.0,1000,True,0.0,0.0,1.0,0.196,201,1415,0.0,False,0.0,0.0,0.0,,,11,person,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,201
,,,0.984,984,True,0.11883257594496865,0.19705368207555413,0.023819725960493088,13.196,201,1415,0.06799999999999995,False,0.24663072776280323,0.05142857142857143,0.0,,,11,person,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,201
,,,0.807,807,True,0.19242236439674762,0.33521452578054245,0.016462046653032303,4.38,201,1415,0.06400000000000006,False,0.5080862533692723,0.10285714285714286,0.006756756756756757,,,11,person,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,201
,,,1.0,1000,True,0.0,0.0,1.0,0.496,126,349,0.0,False,0.0,0.0,0.0,,,11,rider,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,127
,,,1.0,1000,True,0.0,0.0,1.0,0.496,126,349,0.0,False,0.0,0.0,0.0,,,11,rider,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,127
,,,0.987,987,True,0.2063500346591418,0.2385967207395779,0.004750484600663185,2.372,126,349,0.052000000000000046,False,0.3316831683168317,0.11304347826086956,0.0,,,11,rider,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,127
,,,1.0,1000,True,0.0,0.0,1.0,0.496,126,349,0.0,False,0.0,0.0,0.0,,,11,rider,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,127
,,,1.0,1000,True,0.0,0.0,1.0,0.496,126,349,0.0,False,0.0,0.0,0.0,,,11,rider,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,127
,,,0.997,997,True,0.17980058526923717,0.19863073434502004,0.006466218736022711,0.496,126,349,0.04800000000000004,False,0.24752475247524752,0.12173913043478261,0.0,,,11,rider,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,127
