condition,class_name,seed,pool,n_cal,n_pool,n_target_total,c_low,kappa,ratio,alpha,rho,raw_median,raw_max,weight_p_test,lam,feasible,region_fnr,marked_area_fraction,weight_sum,weight_ess,frac_at_floor,weight_median,weight_max
snow,bicycle,6,all,163,500,500,0.05,2.0,40.0,0.2,0.5,1.68314636539435e-05,0.0012262382078915834,0.19704430535312817,0.9999908798916064,True,0.10893747602608361,0.0867069736123085,8.150001525878906,163.0000615119993,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,6,all,163,500,500,0.05,5.0,100.0,0.05,0.5,1.68314636539435e-05,0.0012262382078915834,0.3802280927618231,1.0,False,0.0,1.0,8.150001525878906,163.0000615119993,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,6,all,163,500,500,0.05,5.0,100.0,0.1,0.5,1.68314636539435e-05,0.0012262382078915834,0.3802280927618231,1.0,False,0.0,1.0,8.150001525878906,163.0000615119993,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,6,all,163,500,500,0.05,5.0,100.0,0.2,0.5,1.68314636539435e-05,0.0012262382078915834,0.3802280927618231,1.0,False,0.0,1.0,8.150001525878906,163.0000615119993,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,6,all,163,500,500,0.05,20.0,400.0,0.05,0.5,1.68314636539435e-05,0.0012262382078915834,0.7104795352005067,1.0,False,0.0,1.0,8.150001525878906,163.0000615119993,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,6,all,163,500,500,0.05,20.0,400.0,0.1,0.5,1.68314636539435e-05,0.0012262382078915834,0.7104795352005067,1.0,False,0.0,1.0,8.150001525878906,163.0000615119993,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,6,all,163,500,500,0.05,20.0,400.0,0.2,0.5,1.68314636539435e-05,0.0012262382078915834,0.7104795352005067,1.0,False,0.0,1.0,8.150001525878906,163.0000615119993,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,6,class,163,79,500,0.05,2.0,40.0,0.05,0.5,0.00030126332421787083,0.0062600718811154366,0.19704430535312817,1.0,False,0.0,1.0,8.150001525878906,163.0000615119993,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,6,class,163,79,500,0.05,2.0,40.0,0.1,0.5,0.00030126332421787083,0.0062600718811154366,0.19704430535312817,1.0,False,0.0,1.0,8.150001525878906,163.0000615119993,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,6,class,163,79,500,0.05,2.0,40.0,0.2,0.5,0.00030126332421787083,0.0062600718811154366,0.19704430535312817,0.9999908798916064,True,0.10893747602608361,0.0867069736123085,8.150001525878906,163.0000615119993,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,6,class,163,79,500,0.05,5.0,100.0,0.05,0.5,0.00030126332421787083,0.0062600718811154366,0.3802280927618231,1.0,False,0.0,1.0,8.150001525878906,163.0000615119993,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,6,class,163,79,500,0.05,5.0,100.0,0.1,0.5,0.00030126332421787083,0.0062600718811154366,0.3802280927618231,1.0,False,0.0,1.0,8.150001525878906,163.0000615119993,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,6,class,163,79,500,0.05,5.0,100.0,0.2,0.5,0.00030126332421787083,0.0062600718811154366,0.3802280927618231,1.0,False,0.0,1.0,8.150001525878906,163.0000615119993,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,6,class,163,79,500,0.05,20.0,400.0,0.05,0.5,0.00030126332421787083,0.0062600718811154366,0.7104795352005067,1.0,False,0.0,1.0,8.150001525878906,163.0000615119993,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,6,class,163,79,500,0.05,20.0,400.0,0.1,0.5,0.00030126332421787083,0.0062600718811154366,0.7104795352005067,1.0,False,0.0,1.0,8.150001525878906,163.0000615119993,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,6,class,163,79,500,0.05,20.0,400.0,0.2,0.5,0.00030126332421787083,0.0062600718811154366,0.7104795352005067,1.0,False,0.0,1.0,8.150001525878906,163.0000615119993,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,7,all,177,500,500,0.05,2.0,40.0,0.05,0.5,1.1117410394945182e-05,0.0011815347243100405,0.18433177455212252,1.0,False,0.0,1.0,8.850001335144043,177.00005531311498,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,7,all,177,500,500,0.05,2.0,40.0,0.1,0.5,1.1117410394945182e-05,0.0011815347243100405,0.18433177455212252,1.0,False,0.0,1.0,8.850001335144043,177.00005531311498,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,7,all,177,500,500,0.05,2.0,40.0,0.2,0.5,1.1117410394945182e-05,0.0011815347243100405,0.18433177455212252,0.9999822989104168,True,0.10893747602608361,0.0729595348238945,8.850001335144043,177.00005531311498,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,7,all,177,500,500,0.05,5.0,100.0,0.05,0.5,1.1117410394945182e-05,0.0011815347243100405,0.3610107955233637,1.0,False,0.0,1.0,8.850001335144043,177.00005531311498,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,7,all,177,500,500,0.05,5.0,100.0,0.1,0.5,1.1117410394945182e-05,0.0011815347243100405,0.3610107955233637,1.0,False,0.0,1.0,8.850001335144043,177.00005531311498,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,7,all,177,500,500,0.05,5.0,100.0,0.2,0.5,1.1117410394945182e-05,0.0011815347243100405,0.3610107955233637,1.0,False,0.0,1.0,8.850001335144043,177.00005531311498,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,7,all,177,500,500,0.05,20.0,400.0,0.05,0.5,1.1117410394945182e-05,0.0011815347243100405,0.6932408691308001,1.0,False,0.0,1.0,8.850001335144043,177.00005531311498,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,7,all,177,500,500,0.05,20.0,400.0,0.1,0.5,1.1117410394945182e-05,0.0011815347243100405,0.6932408691308001,1.0,False,0.0,1.0,8.850001335144043,177.00005531311498,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,7,all,177,500,500,0.05,20.0,400.0,0.2,0.5,1.1117410394945182e-05,0.0011815347243100405,0.6932408691308001,1.0,False,0.0,1.0,8.850001335144043,177.00005531311498,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,7,class,177,79,500,0.05,2.0,40.0,0.05,0.5,0.00034063728526234627,0.007377548608928919,0.18433177455212252,1.0,False,0.0,1.0,8.850001335144043,177.00005531311498,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,7,class,177,79,500,0.05,2.0,40.0,0.1,0.5,0.00034063728526234627,0.007377548608928919,0.18433177455212252,1.0,False,0.0,1.0,8.850001335144043,177.00005531311498,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,7,class,177,79,500,0.05,2.0,40.0,0.2,0.5,0.00034063728526234627,0.007377548608928919,0.18433177455212252,0.9999822989104168,True,0.10893747602608361,0.0729595348238945,8.850001335144043,177.00005531311498,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,7,class,177,79,500,0.05,5.0,100.0,0.05,0.5,0.00034063728526234627,0.007377548608928919,0.3610107955233637,1.0,False,0.0,1.0,8.850001335144043,177.00005531311498,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,7,class,177,79,500,0.05,5.0,100.0,0.1,0.5,0.00034063728526234627,0.007377548608928919,0.3610107955233637,1.0,False,0.0,1.0,8.850001335144043,177.00005531311498,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,7,class,177,79,500,0.05,5.0,100.0,0.2,0.5,0.00034063728526234627,0.007377548608928919,0.3610107955233637,1.0,False,0.0,1.0,8.850001335144043,177.00005531311498,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,7,class,177,79,500,0.05,20.0,400.0,0.05,0.5,0.00034063728526234627,0.007377548608928919,0.6932408691308001,1.0,False,0.0,1.0,8.850001335144043,177.00005531311498,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,7,class,177,79,500,0.05,20.0,400.0,0.1,0.5,0.00034063728526234627,0.007377548608928919,0.6932408691308001,1.0,False,0.0,1.0,8.850001335144043,177.00005531311498,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,7,class,177,79,500,0.05,20.0,400.0,0.2,0.5,0.00034063728526234627,0.007377548608928919,0.6932408691308001,1.0,False,0.0,1.0,8.850001335144043,177.00005531311498,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,8,all,184,500,500,0.05,2.0,40.0,0.05,0.5,6.418094562832266e-05,0.0014109114417806268,0.1785714164072162,1.0,False,0.0,1.0,9.200000762939453,184.00003910065007,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,8,all,184,500,500,0.05,2.0,40.0,0.1,0.5,6.418094562832266e-05,0.0014109114417806268,0.1785714164072162,1.0,False,0.0,1.0,9.200000762939453,184.00003910065007,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,8,all,184,500,500,0.05,2.0,40.0,0.2,0.5,6.418094562832266e-05,0.0014109114417806268,0.1785714164072162,0.9999144933287115,True,0.16187188339087075,0.046110160648822784,9.200000762939453,184.00003910065007,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,8,all,184,500,500,0.05,5.0,100.0,0.05,0.5,6.418094562832266e-05,0.0014109114417806268,0.35211265713798323,1.0,False,0.0,1.0,9.200000762939453,184.00003910065007,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,8,all,184,500,500,0.05,5.0,100.0,0.1,0.5,6.418094562832266e-05,0.0014109114417806268,0.35211265713798323,1.0,False,0.0,1.0,9.200000762939453,184.00003910065007,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,8,all,184,500,500,0.05,5.0,100.0,0.2,0.5,6.418094562832266e-05,0.0014109114417806268,0.35211265713798323,1.0,False,0.0,1.0,9.200000762939453,184.00003910065007,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,8,all,184,500,500,0.05,20.0,400.0,0.05,0.5,6.418094562832266e-05,0.0014109114417806268,0.6849314889533816,1.0,False,0.0,1.0,9.200000762939453,184.00003910065007,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,8,all,184,500,500,0.05,20.0,400.0,0.1,0.5,6.418094562832266e-05,0.0014109114417806268,0.6849314889533816,1.0,False,0.0,1.0,9.200000762939453,184.00003910065007,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,8,all,184,500,500,0.05,20.0,400.0,0.2,0.5,6.418094562832266e-05,0.0014109114417806268,0.6849314889533816,1.0,False,0.0,1.0,9.200000762939453,184.00003910065007,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,8,class,184,79,500,0.05,2.0,40.0,0.05,0.5,0.0002795110922306776,0.008343800902366638,0.1785714164072162,1.0,False,0.0,1.0,9.200000762939453,184.00003910065007,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,8,class,184,79,500,0.05,2.0,40.0,0.1,0.5,0.0002795110922306776,0.008343800902366638,0.1785714164072162,1.0,False,0.0,1.0,9.200000762939453,184.00003910065007,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,8,class,184,79,500,0.05,2.0,40.0,0.2,0.5,0.0002795110922306776,0.008343800902366638,0.1785714164072162,0.9999144933287115,True,0.16187188339087075,0.046110160648822784,9.200000762939453,184.00003910065007,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,8,class,184,79,500,0.05,5.0,100.0,0.05,0.5,0.0002795110922306776,0.008343800902366638,0.35211265713798323,1.0,False,0.0,1.0,9.200000762939453,184.00003910065007,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,8,class,184,79,500,0.05,5.0,100.0,0.1,0.5,0.0002795110922306776,0.008343800902366638,0.35211265713798323,1.0,False,0.0,1.0,9.200000762939453,184.00003910065007,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,8,class,184,79,500,0.05,5.0,100.0,0.2,0.5,0.0002795110922306776,0.008343800902366638,0.35211265713798323,1.0,False,0.0,1.0,9.200000762939453,184.00003910065007,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,8,class,184,79,500,0.05,20.0,400.0,0.05,0.5,0.0002795110922306776,0.008343800902366638,0.6849314889533816,1.0,False,0.0,1.0,9.200000762939453,184.00003910065007,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,8,class,184,79,500,0.05,20.0,400.0,0.1,0.5,0.0002795110922306776,0.008343800902366638,0.6849314889533816,1.0,False,0.0,1.0,9.200000762939453,184.00003910065007,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,8,class,184,79,500,0.05,20.0,400.0,0.2,0.5,0.0002795110922306776,0.008343800902366638,0.6849314889533816,1.0,False,0.0,1.0,9.200000762939453,184.00003910065007,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,9,all,176,500,500,0.05,2.0,40.0,0.05,0.5,1.2021419024677016e-05,0.0010949947172775865,0.18518516556225895,1.0,False,0.0,1.0,8.80000114440918,176.00004673004474,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,9,all,176,500,500,0.05,2.0,40.0,0.1,0.5,1.2021419024677016e-05,0.0010949947172775865,0.18518516556225895,1.0,False,0.0,1.0,8.80000114440918,176.00004673004474,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,9,all,176,500,500,0.05,2.0,40.0,0.2,0.5,1.2021419024677016e-05,0.0010949947172775865,0.18518516556225895,0.9999712921941798,True,0.13540467970847717,0.06382933259010315,8.80000114440918,176.00004673004474,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,9,all,176,500,500,0.05,5.0,100.0,0.05,0.5,1.2021419024677016e-05,0.0010949947172775865,0.36231881053326287,1.0,False,0.0,1.0,8.80000114440918,176.00004673004474,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,9,all,176,500,500,0.05,5.0,100.0,0.1,0.5,1.2021419024677016e-05,0.0010949947172775865,0.36231881053326287,1.0,False,0.0,1.0,8.80000114440918,176.00004673004474,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,9,all,176,500,500,0.05,5.0,100.0,0.2,0.5,1.2021419024677016e-05,0.0010949947172775865,0.36231881053326287,1.0,False,0.0,1.0,8.80000114440918,176.00004673004474,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,9,all,176,500,500,0.05,20.0,400.0,0.05,0.5,1.2021419024677016e-05,0.0010949947172775865,0.6944444168497026,1.0,False,0.0,1.0,8.80000114440918,176.00004673004474,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,9,all,176,500,500,0.05,20.0,400.0,0.1,0.5,1.2021419024677016e-05,0.0010949947172775865,0.6944444168497026,1.0,False,0.0,1.0,8.80000114440918,176.00004673004474,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,9,all,176,500,500,0.05,20.0,400.0,0.2,0.5,1.2021419024677016e-05,0.0010949947172775865,0.6944444168497026,1.0,False,0.0,1.0,8.80000114440918,176.00004673004474,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,9,class,176,79,500,0.05,2.0,40.0,0.05,0.5,0.00040036614518612623,0.0068209473975002766,0.18518516556225895,1.0,False,0.0,1.0,8.80000114440918,176.00004673004474,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,9,class,176,79,500,0.05,2.0,40.0,0.1,0.5,0.00040036614518612623,0.0068209473975002766,0.18518516556225895,1.0,False,0.0,1.0,8.80000114440918,176.00004673004474,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,9,class,176,79,500,0.05,2.0,40.0,0.2,0.5,0.00040036614518612623,0.0068209473975002766,0.18518516556225895,0.9999712921941798,True,0.13540467970847717,0.06382933259010315,8.80000114440918,176.00004673004474,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,9,class,176,79,500,0.05,5.0,100.0,0.05,0.5,0.00040036614518612623,0.0068209473975002766,0.36231881053326287,1.0,False,0.0,1.0,8.80000114440918,176.00004673004474,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,9,class,176,79,500,0.05,5.0,100.0,0.1,0.5,0.00040036614518612623,0.0068209473975002766,0.36231881053326287,1.0,False,0.0,1.0,8.80000114440918,176.00004673004474,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,9,class,176,79,500,0.05,5.0,100.0,0.2,0.5,0.00040036614518612623,0.0068209473975002766,0.36231881053326287,1.0,False,0.0,1.0,8.80000114440918,176.00004673004474,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,9,class,176,79,500,0.05,20.0,400.0,0.05,0.5,0.00040036614518612623,0.0068209473975002766,0.6944444168497026,1.0,False,0.0,1.0,8.80000114440918,176.00004673004474,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,9,class,176,79,500,0.05,20.0,400.0,0.1,0.5,0.00040036614518612623,0.0068209473975002766,0.6944444168497026,1.0,False,0.0,1.0,8.80000114440918,176.00004673004474,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,9,class,176,79,500,0.05,20.0,400.0,0.2,0.5,0.00040036614518612623,0.0068209473975002766,0.6944444168497026,1.0,False,0.0,1.0,8.80000114440918,176.00004673004474,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,10,all,181,500,500,0.05,2.0,40.0,0.05,0.5,1.9148545106872916e-05,0.0024084080941975117,0.18099544074719032,1.0,False,0.0,1.0,9.050002098083496,181.0000896453983,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,10,all,181,500,500,0.05,2.0,40.0,0.1,0.5,1.9148545106872916e-05,0.0024084080941975117,0.18099544074719032,1.0,False,0.0,1.0,9.050002098083496,181.0000896453983,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,10,all,181,500,500,0.05,2.0,40.0,0.2,0.5,1.9148545106872916e-05,0.0024084080941975117,0.18099544074719032,0.9999156665242236,True,0.16187188339087075,0.04631357640028,9.050002098083496,181.0000896453983,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,10,all,181,500,500,0.05,5.0,100.0,0.05,0.5,1.9148545106872916e-05,0.0024084080941975117,0.3558718329787317,1.0,False,0.0,1.0,9.050002098083496,181.0000896453983,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,10,all,181,500,500,0.05,5.0,100.0,0.1,0.5,1.9148545106872916e-05,0.0024084080941975117,0.3558718329787317,1.0,False,0.0,1.0,9.050002098083496,181.0000896453983,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,10,all,181,500,500,0.05,5.0,100.0,0.2,0.5,1.9148545106872916e-05,0.0024084080941975117,0.3558718329787317,1.0,False,0.0,1.0,9.050002098083496,181.0000896453983,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,10,all,181,500,500,0.05,20.0,400.0,0.05,0.5,1.9148545106872916e-05,0.0024084080941975117,0.6884681086243175,1.0,False,0.0,1.0,9.050002098083496,181.0000896453983,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,10,all,181,500,500,0.05,20.0,400.0,0.1,0.5,1.9148545106872916e-05,0.0024084080941975117,0.6884681086243175,1.0,False,0.0,1.0,9.050002098083496,181.0000896453983,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,10,all,181,500,500,0.05,20.0,400.0,0.2,0.5,1.9148545106872916e-05,0.0024084080941975117,0.6884681086243175,1.0,False,0.0,1.0,9.050002098083496,181.0000896453983,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,10,class,181,79,500,0.05,2.0,40.0,0.05,0.5,0.00031138837221078575,0.005505744367837906,0.18099544074719032,1.0,False,0.0,1.0,9.050002098083496,181.0000896453983,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,10,class,181,79,500,0.05,2.0,40.0,0.1,0.5,0.00031138837221078575,0.005505744367837906,0.18099544074719032,1.0,False,0.0,1.0,9.050002098083496,181.0000896453983,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,10,class,181,79,500,0.05,2.0,40.0,0.2,0.5,0.00031138837221078575,0.005505744367837906,0.18099544074719032,0.9999156665242236,True,0.16187188339087075,0.04631357640028,9.050002098083496,181.0000896453983,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,10,class,181,79,500,0.05,5.0,100.0,0.05,0.5,0.00031138837221078575,0.005505744367837906,0.3558718329787317,1.0,False,0.0,1.0,9.050002098083496,181.0000896453983,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,10,class,181,79,500,0.05,5.0,100.0,0.1,0.5,0.00031138837221078575,0.005505744367837906,0.3558718329787317,1.0,False,0.0,1.0,9.050002098083496,181.0000896453983,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,10,class,181,79,500,0.05,5.0,100.0,0.2,0.5,0.00031138837221078575,0.005505744367837906,0.3558718329787317,1.0,False,0.0,1.0,9.050002098083496,181.0000896453983,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,10,class,181,79,500,0.05,20.0,400.0,0.05,0.5,0.00031138837221078575,0.005505744367837906,0.6884681086243175,1.0,False,0.0,1.0,9.050002098083496,181.0000896453983,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,10,class,181,79,500,0.05,20.0,400.0,0.1,0.5,0.00031138837221078575,0.005505744367837906,0.6884681086243175,1.0,False,0.0,1.0,9.050002098083496,181.0000896453983,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,10,class,181,79,500,0.05,20.0,400.0,0.2,0.5,0.00031138837221078575,0.005505744367837906,0.6884681086243175,1.0,False,0.0,1.0,9.050002098083496,181.0000896453983,1.0,0.05000000074505806,0.05000000074505806
snow,bicycle,11,all,178,500,500,0.05,2.0,40.0,0.05,0.5,1.5606095985276625e-05,0.0019352210219949484,0.18348621284607874,1.0,False,0.0,1.0,8.900001525878906,178.00006389618545,1.0,0.05000000074505806,0.05000000074505806
